32.193	    -0.3229
32.226	    -0.3228
32.259	    -0.3229
32.293	    -0.3231
32.326	    -0.3233
32.356	    -0.3232
32.389	    -0.3233
32.422	    -0.3233
32.456	    -0.3234
32.489	    -0.3234
32.523	    -0.3235
32.556	    -0.3236
32.589	    -0.3237
32.623	    -0.3237
32.656	    -0.3237
32.690	    -0.3237
32.723	    -0.3237
32.756	    -0.3237
32.790	    -0.3238
32.823	    -0.3239
32.856	    -0.3240
32.890	    -0.3239
32.923	    -0.3240
32.956	    -0.3239
32.990	    -0.3238
33.023	    -0.3238
33.056	    -0.3239
33.090	    -0.3239
33.123	    -0.3239
33.156	    -0.3238
33.190	    -0.3238
33.223	    -0.3238
33.256	    -0.3236
33.290	    -0.3234
33.323	    -0.3236
33.356	    -0.3237
33.390	    -0.3236
33.423	    -0.3236
33.456	    -0.3236
33.490	    -0.3234
33.523	    -0.3233
33.556	    -0.3233
33.590	    -0.3234
33.623	    -0.3234
33.656	    -0.3232
33.690	    -0.3231
33.723	    -0.3231
33.756	    -0.3231
33.790	    -0.3228
33.823	    -0.3228
33.856	    -0.3229
33.890	    -0.3228
33.923	    -0.3227
33.956	    -0.3226
33.990	    -0.3226
34.023	    -0.3226
34.056	    -0.3224
34.090	    -0.3224
34.123	    -0.3223
34.156	    -0.3222
34.190	    -0.3220
34.223	    -0.3220
34.256	    -0.3220
34.290	    -0.3219
34.323	    -0.3216
34.356	    -0.3216
34.390	    -0.3215
34.423	    -0.3214
34.456	    -0.3213
34.486	    -0.3214
34.520	    -0.3213
34.553	    -0.3213
34.586	    -0.3210
34.620	    -0.3210
34.653	    -0.3208
34.686	    -0.3206
34.720	    -0.3205
34.753	    -0.3204
34.786	    -0.3203
34.820	    -0.3201
34.853	    -0.3201
34.886	    -0.3200
34.920	    -0.3199
34.953	    -0.3197
34.986	    -0.3197
35.020	    -0.3196
